INSTANCE: MQ3

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
147 4275.43167 4289.041102933333 4368.410242085128 2.1223108768463135
148 4275.43167 4291.3730792999995 5469.639308446529 2.136176824569702
149 4275.43167 4299.950450766665 9130.192580865923 2.1501450538635254
150 4275.43167 4302.1813158999985 9375.020239172665 2.1644890308380127
151 4275.43167 4299.749239666666 8216.05839349457 2.1784110069274902
152 4275.43167 4293.465638833332 5888.1213537183985 2.191978931427002
153 4275.43167 4294.144857233333 5792.5200158836615 2.205246925354004
154 4275.43167 4292.169038133333 5908.515558066921 2.2189812660217285
155 4275.43167 4299.785078499999 8514.56172014251 2.2326409816741943
156 4275.43167 4296.186691566666 6809.844333795287 2.246272087097168
157 4275.43167 4292.287911866666 5457.050426519276 2.259895086288452
